time	STAY	0 pax	1 pax	2 pax	3 pax	4 pax
03:15:00	300.0	0.0	0.0	0.0	0.0	0.0
03:20:00	300.0	0.0	0.0	0.0	0.0	0.0
03:25:00	300.0	0.0	0.0	0.0	0.0	0.0
03:30:00	300.0	0.0	0.0	0.0	0.0	0.0
03:35:00	300.0	0.0	0.0	0.0	0.0	0.0
03:40:00	300.0	0.0	0.0	0.0	0.0	0.0
03:45:00	300.0	0.0	0.0	0.0	0.0	0.0
03:50:00	300.0	0.0	0.0	0.0	0.0	0.0
03:55:00	300.0	0.0	0.0	0.0	0.0	0.0
04:00:00	300.0	0.0	0.0	0.0	0.0	0.0
04:05:00	300.0	0.0	0.0	0.0	0.0	0.0
04:10:00	300.0	0.0	0.0	0.0	0.0	0.0
04:15:00	300.0	0.0	0.0	0.0	0.0	0.0
04:20:00	300.0	0.0	0.0	0.0	0.0	0.0
04:25:00	300.0	0.0	0.0	0.0	0.0	0.0
04:30:00	300.0	0.0	0.0	0.0	0.0	0.0
04:35:00	300.0	0.0	0.0	0.0	0.0	0.0
04:40:00	300.0	0.0	0.0	0.0	0.0	0.0
04:45:00	300.0	0.0	0.0	0.0	0.0	0.0
04:50:00	300.0	0.0	0.0	0.0	0.0	0.0
04:55:00	300.0	0.0	0.0	0.0	0.0	0.0
05:00:00	297.70666666666665	1.6966666666666668	0.5966666666666667	0.0	0.0	0.0
05:05:00	293.36	1.5033333333333334	4.42	0.7166666666666667	0.0	0.0
05:10:00	286.1566666666667	3.62	4.593333333333334	3.6633333333333336	1.8666666666666667	0.1
05:15:00	274.29	4.88	9.483333333333333	4.223333333333334	4.1866666666666665	2.9366666666666665
05:20:00	265.81666666666666	4.763333333333334	10.453333333333333	5.85	7.65	5.466666666666667
05:25:00	263.29	5.26	10.54	5.846666666666667	7.51	7.553333333333334
05:30:00	263.4033333333333	5.1	9.086666666666666	8.313333333333333	9.98	4.116666666666666
05:35:00	260.8233333333333	6.456666666666667	11.443333333333333	7.1033333333333335	8.676666666666666	5.496666666666667
05:40:00	261.6533333333333	5.023333333333333	9.786666666666667	7.033333333333333	11.656666666666666	4.846666666666667
05:45:00	259.93666666666667	4.126666666666667	11.56	11.643333333333333	8.463333333333333	4.27
05:50:00	255.89	7.823333333333333	12.496666666666666	9.553333333333333	9.94	4.296666666666667
05:55:00	255.83333333333334	5.916666666666667	12.046666666666667	12.32	9.49	4.3933333333333335
06:00:00	254.63	6.05	11.733333333333333	12.903333333333334	8.786666666666667	5.8966666666666665
06:05:00	248.80666666666667	7.666666666666667	11.193333333333333	13.703333333333333	13.903333333333334	4.726666666666667
06:10:00	242.01666666666668	7.63	17.163333333333334	15.16	11.503333333333334	6.526666666666666
06:15:00	237.37	11.99	18.11	11.81	12.72	8.0
06:20:00	235.26333333333332	13.133333333333333	20.55666666666667	14.99	10.283333333333333	5.773333333333333
06:25:00	226.98333333333332	12.173333333333334	22.02	21.873333333333335	12.036666666666667	4.913333333333333
06:30:00	216.61333333333334	15.363333333333333	20.723333333333333	26.916666666666668	13.856666666666667	6.526666666666666
06:35:00	206.18333333333334	16.373333333333335	24.083333333333332	21.773333333333333	21.80666666666667	9.78
06:40:00	188.95666666666668	17.326666666666668	32.69	25.803333333333335	23.76	11.463333333333333
06:45:00	170.6	22.996666666666666	27.236666666666668	41.17333333333333	30.273333333333333	7.72
06:50:00	156.0	21.226666666666667	30.866666666666667	47.666666666666664	31.91	12.33
06:55:00	140.33666666666667	19.683333333333334	44.45	46.236666666666665	37.846666666666664	11.446666666666667
07:00:00	128.38333333333333	17.153333333333332	46.17666666666667	54.33	39.63666666666666	14.32
07:05:00	126.80666666666667	14.753333333333334	47.21666666666667	52.65	37.55	21.023333333333333
07:10:00	121.35666666666667	13.126666666666667	46.85	57.87	43.61666666666667	17.18
07:15:00	123.72666666666667	12.496666666666666	44.07666666666667	56.56333333333333	46.22666666666667	16.91
07:20:00	120.69333333333333	14.923333333333334	49.20333333333333	57.00666666666667	40.836666666666666	17.336666666666666
07:25:00	122.96	12.976666666666667	51.13	57.623333333333335	35.446666666666665	19.863333333333333
07:30:00	121.74333333333334	13.543333333333333	50.733333333333334	57.32333333333333	40.62	16.036666666666665
07:35:00	119.09666666666666	12.733333333333333	50.06666666666667	62.36333333333334	42.403333333333336	13.336666666666666
07:40:00	121.13	11.8	45.71333333333333	59.04666666666667	46.52333333333333	15.786666666666667
07:45:00	114.34666666666666	19.013333333333332	50.63666666666666	58.13666666666666	38.21666666666667	19.65
07:50:00	116.51333333333334	13.646666666666667	58.82333333333333	59.52	42.35666666666667	9.14
07:55:00	125.12	8.52	54.17666666666667	58.70333333333333	41.096666666666664	12.383333333333333
08:00:00	133.19666666666666	9.22	38.96333333333333	55.29666666666667	44.82333333333333	18.5
08:05:00	134.36	10.53	43.77	46.77333333333333	42.15	22.416666666666668
08:10:00	145.17333333333335	9.063333333333333	35.88333333333333	52.63333333333333	44.06333333333333	13.183333333333334
08:15:00	146.0	9.74	43.53333333333333	50.28666666666667	38.82333333333333	11.616666666666667
08:20:00	152.87333333333333	8.373333333333333	43.49	43.81	33.64666666666667	17.80666666666667
08:25:00	164.19333333333333	6.58	40.17333333333333	37.79333333333334	34.263333333333335	16.996666666666666
08:30:00	168.59333333333333	9.75	35.64666666666667	36.343333333333334	36.22666666666667	13.44
08:35:00	176.48666666666668	6.626666666666667	35.736666666666665	38.19	28.566666666666666	14.393333333333333
08:40:00	186.16333333333333	7.3133333333333335	35.026666666666664	43.24333333333333	16.926666666666666	11.326666666666666
08:45:00	199.87333333333333	8.566666666666666	34.71	28.866666666666667	19.886666666666667	8.096666666666666
08:50:00	211.23333333333332	7.713333333333333	28.22	32.553333333333335	13.91	6.37
08:55:00	218.87333333333333	8.426666666666666	26.626666666666665	23.01	15.756666666666666	7.306666666666667
09:00:00	227.94666666666666	6.406666666666666	27.203333333333333	18.85333333333333	11.32	8.27
09:05:00	233.30666666666667	5.336666666666667	23.243333333333332	20.04	13.443333333333333	4.63
09:10:00	241.12666666666667	2.8266666666666667	19.973333333333333	18.01	12.776666666666667	5.286666666666667
09:15:00	242.83333333333334	6.15	17.726666666666667	19.933333333333334	10.17	3.1866666666666665
09:20:00	246.52333333333334	5.546666666666667	22.706666666666667	12.716666666666667	8.116666666666667	4.39
09:25:00	252.45	4.32	15.046666666666667	15.943333333333333	10.456666666666667	1.7833333333333334
09:30:00	253.50666666666666	4.806666666666667	17.843333333333334	9.85	9.556666666666667	4.4366666666666665
09:35:00	255.36333333333334	5.71	9.743333333333334	17.2	8.85	3.1333333333333333
09:40:00	254.99	7.653333333333333	12.826666666666666	13.713333333333333	7.016666666666667	3.8
09:45:00	258.69	5.596666666666667	12.436666666666667	11.113333333333333	8.21	3.953333333333333
09:50:00	260.83	5.82	7.84	14.33	8.636666666666667	2.5433333333333334
09:55:00	259.19666666666666	6.116666666666666	11.83	8.743333333333334	8.196666666666667	5.916666666666667
10:00:00	256.99333333333334	5.756666666666667	13.553333333333333	10.44	9.926666666666666	3.33
10:05:00	252.86666666666667	6.706666666666667	19.166666666666668	10.903333333333334	6.02	4.336666666666667
10:10:00	253.93666666666667	4.823333333333333	15.236666666666666	11.526666666666667	10.086666666666666	4.39
10:15:00	253.98666666666668	3.18	11.35	15.586666666666666	11.366666666666667	4.53
10:20:00	254.33666666666667	7.363333333333333	12.106666666666667	9.463333333333333	10.723333333333333	6.006666666666667
10:25:00	251.71333333333334	6.593333333333334	15.346666666666666	14.183333333333334	9.68	2.4833333333333334
10:30:00	252.21333333333334	5.17	13.426666666666666	13.82	12.583333333333334	2.7866666666666666
10:35:00	252.95	7.52	11.503333333333334	13.493333333333334	8.806666666666667	5.726666666666667
10:40:00	255.05	5.8133333333333335	10.146666666666667	13.573333333333334	11.646666666666667	3.77
10:45:00	252.25666666666666	5.306666666666667	17.113333333333333	10.51	10.223333333333333	4.59
10:50:00	254.82666666666665	4.63	13.143333333333333	14.006666666666666	9.7	3.6933333333333334
10:55:00	252.44	4.043333333333333	12.873333333333333	17.253333333333334	10.61	2.78
11:00:00	250.29	4.403333333333333	12.816666666666666	16.503333333333334	11.373333333333333	4.613333333333333
11:05:00	246.63333333333333	5.95	14.746666666666666	15.436666666666667	11.343333333333334	5.89
11:10:00	244.18	5.86	19.37	16.79	10.52	3.28
11:15:00	248.59	6.0	13.193333333333333	16.296666666666667	11.813333333333333	4.1066666666666665
11:20:00	246.87	3.42	16.586666666666666	18.703333333333333	10.673333333333334	3.7466666666666666
11:25:00	242.26333333333332	6.423333333333333	14.543333333333333	18.8	13.81	4.16
11:30:00	243.43333333333334	4.94	16.35	17.433333333333334	12.346666666666666	5.496666666666667
11:35:00	244.71	7.2	14.276666666666667	14.716666666666667	15.88	3.216666666666667
11:40:00	250.1	2.8833333333333333	14.57	15.266666666666667	12.233333333333333	4.946666666666666
11:45:00	251.60333333333332	2.88	12.873333333333333	16.39666666666667	11.163333333333334	5.083333333333333
11:50:00	251.22333333333333	3.45	16.036666666666665	14.326666666666666	11.183333333333334	3.78
11:55:00	254.48	4.136666666666667	15.266666666666667	13.55	8.626666666666667	3.94
12:00:00	254.76	3.8666666666666667	17.433333333333334	14.286666666666667	6.25	3.4033333333333333
12:05:00	255.77333333333334	3.66	15.683333333333334	12.56	9.31	3.013333333333333
12:10:00	252.32333333333332	7.21	12.966666666666667	13.57	10.686666666666667	3.243333333333333
12:15:00	250.05	4.516666666666667	17.546666666666667	12.99	10.873333333333333	4.023333333333333
12:20:00	251.27	2.3233333333333333	14.96	13.93	12.403333333333334	5.113333333333333
12:25:00	248.53333333333333	2.236666666666667	11.996666666666666	16.1	14.04	7.093333333333334
12:30:00	247.26333333333332	4.126666666666667	17.27	14.36	11.976666666666667	5.003333333333333
12:35:00	253.69	4.086666666666667	13.6	16.96	9.18	2.4833333333333334
12:40:00	260.28333333333336	2.433333333333333	14.07	14.453333333333333	6.426666666666667	2.3333333333333335
12:45:00	263.13	2.53	10.263333333333334	12.383333333333333	9.95	1.7433333333333334
12:50:00	263.51666666666665	3.5866666666666664	15.616666666666667	10.596666666666666	4.826666666666667	1.8566666666666667
12:55:00	272.21666666666664	4.233333333333333	13.24	7.333333333333333	1.8833333333333333	1.0933333333333333
13:00:00	275.66	4.41	8.856666666666667	6.246666666666667	3.223333333333333	1.6033333333333333
13:05:00	276.66333333333336	2.993333333333333	6.51	3.8833333333333333	5.64	4.31
13:10:00	276.30333333333334	2.4233333333333333	4.916666666666667	5.023333333333333	6.166666666666667	5.166666666666667
13:15:00	271.8066666666667	3.3333333333333335	7.87	6.13	6.096666666666667	4.763333333333334
13:20:00	274.53	2.3033333333333332	8.42	7.56	5.613333333333333	1.5733333333333333
13:25:00	277.95	3.546666666666667	6.0633333333333335	2.91	5.633333333333334	3.8966666666666665
13:30:00	276.9866666666667	3.236666666666667	6.986666666666666	5.286666666666667	5.73	1.7733333333333334
13:35:00	274.66	3.46	8.68	7.03	3.8266666666666667	2.3433333333333333
13:40:00	275.71666666666664	3.1766666666666667	7.513333333333334	4.76	5.586666666666667	3.2466666666666666
13:45:00	274.85	2.17	5.97	7.073333333333333	7.61	2.3266666666666667
13:50:00	269.9533333333333	2.3766666666666665	9.826666666666666	6.73	7.216666666666667	3.8966666666666665
13:55:00	269.24333333333334	3.8766666666666665	9.066666666666666	5.37	7.873333333333333	4.57
14:00:00	271.16	3.31	8.87	7.236666666666666	7.746666666666667	1.6766666666666667
14:05:00	272.8233333333333	5.32	7.386666666666667	4.11	6.82	3.54
14:10:00	267.14666666666665	4.433333333333334	12.213333333333333	4.476666666666667	6.14	5.59
14:15:00	260.66	6.026666666666666	9.223333333333333	10.906666666666666	8.003333333333334	5.18
14:20:00	253.44666666666666	5.363333333333333	13.733333333333333	9.646666666666667	11.636666666666667	6.173333333333333
14:25:00	247.33666666666667	7.596666666666667	16.35	10.393333333333333	12.08	6.243333333333333
14:30:00	240.97	5.5633333333333335	19.656666666666666	13.676666666666666	13.056666666666667	7.076666666666667
14:35:00	235.21	8.07	19.176666666666666	16.176666666666666	15.316666666666666	6.05
14:40:00	225.02666666666667	9.47	24.403333333333332	17.91	15.426666666666666	7.763333333333334
14:45:00	221.69	9.883333333333333	21.566666666666666	16.04	22.176666666666666	8.643333333333333
14:50:00	207.72333333333333	10.153333333333334	27.21	24.81	20.273333333333333	9.83
14:55:00	199.65333333333334	8.576666666666666	30.993333333333332	25.53	22.84	12.406666666666666
15:00:00	193.36	9.316666666666666	26.563333333333333	30.783333333333335	25.953333333333333	14.023333333333333
15:05:00	183.47666666666666	10.13	29.816666666666666	32.71333333333333	29.836666666666666	14.026666666666667
15:10:00	177.04333333333332	7.266666666666667	39.29	35.86	26.736666666666668	13.803333333333333
15:15:00	168.72	11.55	38.666666666666664	39.74333333333333	29.663333333333334	11.656666666666666
15:20:00	163.46333333333334	8.943333333333333	38.556666666666665	48.016666666666666	31.093333333333334	9.926666666666666
15:25:00	153.35333333333332	11.943333333333333	46.556666666666665	47.39666666666667	28.416666666666668	12.333333333333334
15:30:00	151.02333333333334	11.9	41.36	42.31666666666667	33.943333333333335	19.456666666666667
15:35:00	146.17	12.893333333333333	31.453333333333333	48.53666666666667	40.51	20.436666666666667
15:40:00	140.10666666666665	11.753333333333334	37.37	50.086666666666666	43.97666666666667	16.706666666666667
15:45:00	136.64	9.186666666666667	34.64666666666667	58.973333333333336	41.17	19.383333333333333
15:50:00	130.94	9.576666666666666	51.58	55.53	40.39666666666667	11.976666666666667
15:55:00	132.06	8.483333333333333	47.473333333333336	56.04333333333334	40.95666666666666	14.983333333333333
16:00:00	134.24	10.43	44.28666666666667	56.63333333333333	40.663333333333334	13.746666666666666
16:05:00	140.98	13.746666666666666	35.53	55.06666666666667	42.07333333333333	12.603333333333333
16:10:00	142.02	11.663333333333334	41.71	57.11	35.28333333333333	12.213333333333333
16:15:00	139.42	11.403333333333334	40.1	61.07666666666667	34.303333333333335	13.696666666666667
16:20:00	134.4	11.19	39.57333333333333	58.086666666666666	42.193333333333335	14.556666666666667
16:25:00	130.71666666666667	11.673333333333334	44.68333333333333	55.096666666666664	37.78333333333333	20.046666666666667
16:30:00	128.96	12.18	52.54	56.596666666666664	32.42	17.303333333333335
16:35:00	127.93666666666667	16.006666666666668	57.72	49.00333333333333	35.87	13.463333333333333
16:40:00	138.92333333333335	10.526666666666667	50.09	52.10666666666667	36.49	11.863333333333333
16:45:00	146.68	10.416666666666666	39.99666666666667	53.583333333333336	35.26	14.063333333333333
16:50:00	155.74666666666667	11.443333333333333	41.71	46.74666666666667	33.68	10.673333333333334
16:55:00	163.36333333333334	9.233333333333333	41.81	48.60333333333333	27.85	9.14
17:00:00	165.17333333333335	10.116666666666667	52.32333333333333	33.00333333333333	26.893333333333334	12.49
17:05:00	179.66333333333333	9.736666666666666	44.21	35.306666666666665	24.466666666666665	6.616666666666666
17:10:00	191.89666666666668	11.143333333333333	37.97666666666667	33.79666666666667	20.283333333333335	4.903333333333333
17:15:00	203.82666666666665	10.75	30.19	27.62	19.8	7.8133333333333335
17:20:00	216.66	8.876666666666667	22.79	25.736666666666668	17.096666666666668	8.84
17:25:00	217.93333333333334	5.963333333333333	28.623333333333335	23.576666666666668	17.166666666666668	6.736666666666666
17:30:00	222.36333333333334	7.46	28.426666666666666	19.856666666666666	15.293333333333333	6.6
17:35:00	230.37	8.29	21.95	21.77	13.373333333333333	4.246666666666667
17:40:00	234.14333333333335	5.16	24.11	21.19	11.306666666666667	4.09
17:45:00	242.41	6.796666666666667	19.583333333333332	14.626666666666667	13.263333333333334	3.32
17:50:00	252.21333333333334	5.086666666666667	18.25	12.58	9.593333333333334	2.276666666666667
17:55:00	253.71	6.536666666666667	16.32	14.15	8.02	1.2633333333333334
18:00:00	253.11333333333334	8.333333333333334	18.763333333333332	12.066666666666666	5.183333333333334	2.54
18:05:00	257.80333333333334	5.876666666666667	13.723333333333333	11.906666666666666	8.226666666666667	2.4633333333333334
18:10:00	258.27666666666664	5.713333333333333	13.793333333333333	11.6	5.87	4.746666666666667
18:15:00	256.9166666666667	7.696666666666666	12.183333333333334	9.953333333333333	10.08	3.17
18:20:00	259.62333333333333	4.33	12.783333333333333	10.893333333333333	8.183333333333334	4.1866666666666665
18:25:00	258.22	7.71	10.753333333333334	11.2	10.446666666666667	1.67
18:30:00	259.6666666666667	7.266666666666667	13.95	7.3	6.963333333333333	4.8533333333333335
18:35:00	259.87666666666667	9.063333333333333	12.7	8.563333333333333	7.246666666666667	2.55
18:40:00	262.2266666666667	8.056666666666667	12.763333333333334	7.93	4.916666666666667	4.1066666666666665
18:45:00	265.00666666666666	5.14	10.96	9.903333333333334	8.42	0.57
18:50:00	265.98333333333335	5.726666666666667	10.953333333333333	12.313333333333333	4.63	0.3933333333333333
18:55:00	267.56333333333333	6.736666666666666	10.676666666666666	7.1466666666666665	5.88	1.9966666666666666
19:00:00	268.00666666666666	5.566666666666666	7.91	7.076666666666667	9.16	2.28
19:05:00	269.24666666666667	4.6866666666666665	9.333333333333334	11.956666666666667	4.2	0.5766666666666667
19:10:00	270.21666666666664	5.746666666666667	11.246666666666666	7.723333333333334	3.57	1.4966666666666666
19:15:00	271.64	6.1433333333333335	9.253333333333334	7.233333333333333	3.9033333333333333	1.8266666666666667
19:20:00	275.13666666666666	4.596666666666667	6.696666666666666	5.833333333333333	5.176666666666667	2.56
19:25:00	276.5366666666667	5.2	6.15	5.74	4.88	1.4933333333333334
19:30:00	274.23	4.72	8.01	5.553333333333334	6.3533333333333335	1.1333333333333333
19:35:00	276.01666666666665	4.283333333333333	5.8	8.106666666666667	4.88	0.9133333333333333
19:40:00	276.74333333333334	5.32	7.423333333333333	5.4	3.0	2.1133333333333333
19:45:00	280.06666666666666	3.0366666666666666	6.98	5.06	3.3066666666666666	1.55
19:50:00	282.2733333333333	4.706666666666667	3.01	4.11	4.61	1.29
19:55:00	283.33666666666664	2.5	5.476666666666667	5.006666666666667	2.1866666666666665	1.4933333333333334
20:00:00	280.9533333333333	5.696666666666666	5.623333333333333	4.453333333333333	2.743333333333333	0.53
20:05:00	282.8433333333333	2.68	5.796666666666667	4.8566666666666665	3.3466666666666667	0.4766666666666667
20:10:00	285.15	2.53	1.7133333333333334	3.9166666666666665	5.24	1.45
20:15:00	283.9866666666667	1.7566666666666666	4.8	6.476666666666667	2.546666666666667	0.43333333333333335
20:20:00	283.03333333333336	4.526666666666666	4.906666666666666	3.1266666666666665	3.2133333333333334	1.1933333333333334
20:25:00	285.02	2.8566666666666665	4.543333333333333	3.1366666666666667	2.73	1.7133333333333334
20:30:00	286.0233333333333	1.5766666666666667	4.73	4.25	3.1566666666666667	0.2633333333333333
20:35:00	287.03333333333336	1.95	3.3733333333333335	5.03	1.8233333333333333	0.79
20:40:00	286.79333333333335	3.506666666666667	3.5366666666666666	2.62	2.716666666666667	0.8266666666666667
20:45:00	287.5133333333333	2.2333333333333334	2.736666666666667	3.473333333333333	3.066666666666667	0.9766666666666667
20:50:00	286.50666666666666	2.7733333333333334	3.8933333333333335	2.8933333333333335	2.5933333333333333	1.34
20:55:00	286.04	1.71	6.56	2.69	1.23	1.77
21:00:00	286.2366666666667	2.8933333333333335	4.883333333333334	2.32	3.3666666666666667	0.3
21:05:00	287.6766666666667	1.1933333333333334	2.6366666666666667	4.97	2.5233333333333334	1.0
21:10:00	289.64	0.36	2.99	3.6966666666666668	2.2066666666666666	1.1066666666666667
21:15:00	288.97333333333336	2.3333333333333335	4.6433333333333335	2.7866666666666666	0.55	0.7133333333333334
21:20:00	293.5566666666667	1.2233333333333334	2.6533333333333333	0.8133333333333334	1.7533333333333334	0.0
21:25:00	293.98	1.46	0.41	2.4233333333333333	1.6333333333333333	0.09333333333333334
21:30:00	292.92	1.5566666666666666	2.066666666666667	1.4566666666666668	0.5033333333333333	1.4966666666666666
21:35:00	292.4633333333333	1.7033333333333334	2.8133333333333335	0.8533333333333334	2.11	0.056666666666666664
21:40:00	294.16333333333336	0.8233333333333334	2.27	2.4066666666666667	0.33666666666666667	0.0
21:45:00	295.95	0.05	0.04	1.4766666666666666	1.91	0.5733333333333334
21:50:00	295.0	0.7766666666666666	1.0566666666666666	0.95	1.3866666666666667	0.83
21:55:00	294.66333333333336	1.3333333333333333	2.3666666666666667	1.6166666666666667	0.02	0.0
22:00:00	295.3833333333333	0.6966666666666667	2.7666666666666666	1.1533333333333333	0.0	0.0
22:05:00	295.98	1.02	0.72	2.183333333333333	0.09666666666666666	0.0
22:10:00	296.5133333333333	0.24666666666666667	1.6866666666666668	0.5533333333333333	0.5566666666666666	0.44333333333333336
22:15:00	297.03333333333336	0.5466666666666666	0.5733333333333334	0.5733333333333334	1.2733333333333334	0.0
22:20:00	297.47	0.8733333333333333	0.9033333333333333	0.7	0.05333333333333334	0.0
22:25:00	297.2866666666667	0.79	1.6833333333333333	0.24	0.0	0.0
22:30:00	297.87666666666667	0.4633333333333333	0.87	0.79	0.0	0.0
22:35:00	298.6433333333333	0.4	0.9566666666666667	0.0	0.0	0.0
22:40:00	300.0	0.0	0.0	0.0	0.0	0.0
22:45:00	300.0	0.0	0.0	0.0	0.0	0.0
22:50:00	300.0	0.0	0.0	0.0	0.0	0.0
22:55:00	300.0	0.0	0.0	0.0	0.0	0.0
23:00:00	300.0	0.0	0.0	0.0	0.0	0.0
23:05:00	300.0	0.0	0.0	0.0	0.0	0.0
23:10:00	300.0	0.0	0.0	0.0	0.0	0.0
23:15:00	300.0	0.0	0.0	0.0	0.0	0.0
23:20:00	300.0	0.0	0.0	0.0	0.0	0.0
23:25:00	300.0	0.0	0.0	0.0	0.0	0.0
23:30:00	300.0	0.0	0.0	0.0	0.0	0.0
23:35:00	300.0	0.0	0.0	0.0	0.0	0.0
23:40:00	300.0	0.0	0.0	0.0	0.0	0.0
23:45:00	300.0	0.0	0.0	0.0	0.0	0.0
23:50:00	300.0	0.0	0.0	0.0	0.0	0.0
23:55:00	300.0	0.0	0.0	0.0	0.0	0.0
24:00:00	0.0	0.0	0.0	0.0	0.0	0.0
